scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
D2 F2 U2 D' R D2 R2 B2 U2 F B2 D2 B R B F2 U B L2 U D',x2,B F' U F' L',R' U' R' F U F' R2,F' D R2 B R2 F' U2 B2 F D' F U2,L' F' L B F D2 F2 D' F D F D2 B',R2 B' D2 F D' B' D2 F' D2 B D' R2 B,50
F2 R D2 U' R F' D2 R' B' R' F' B' L2 U' L U F2 B L B2 R F' R2,x2,B R' F L D,B' D2 L' F' L' F' D2,F U F U R2 D B2 L2 B2 U2 F U' F2 D,D B' L' F L' R U' L2 R' B D',R2 B' D2 F D' B' D2 F' D2 B D' R2 B,50
U' B D2 L' U' L B' F D R L F' L B2 F2 R' F2 D' L U D2,x2,F' L2 B U,B' D' L F' D2 L' D,R' U R2 D' F' U L F' D2 U R' D2 L' D,L' B D F' D2 R2 D2 F' D2 R2 D B' L,R2 B' D2 F D' B' D2 F' D2 B D' R2 B,51
D' U' B F' R' L2 U2 D' R' B D2 L R2 F L F' L2 B2 L U2 L F' R D' L2,x2,F2 R D2,U2 R' F' U2 B D' F L,B L' R2 B' L D' B' D B' R2 F' L' B' F,R' D' L F2 L2 D' L2 F2 L2 D' L D R,R2 B' D2 F D' B' D2 F' D2 B D' R2 B,51
F2 B L' F2 U' B L' D2 F D' B2 U' D R2 U' L' F L B' D L2 D' U2 F' L,x2,B2 L2 U F2,D' L R' D L' R D,L2 D2 U' R2 D2 U' L2 F' L F R B2 R',B2 D2 L' U2 B' R B R U2 L D' F' D' B2,,38
R D F2 R B' L' U' D R2 B F' L2 B2 F D' F2 R2 U2 R B F2 D2 R L D2,x2,D2 U2 L' F' U',L' B2 R B2 U' L U2,F2 D' U B U L2 F R B' R2 F' D F2 U',L2 B' L B U L D L' U' F' D' L2,B L2 D' F L2 F' L2 F' D' F D2 B' L2,51
U2 D L2 R F' L' R' B R' D' B2 L D F L D B2 U D' B F',x2,B2 R' D B,F2 D' L F' D F',D F' D2 B U B2 D L' R2 B R2 U2 L' U,F' D' L' F2 D' B' F L B F L D F,,37
R2 F B L F B2 R2 F2 D R' B2 F D2 F2 B2 U2 D' R' D2 L R U2 L' R2 D2,x2,B' R2 F' L',R' D' R D L' B',R' F2 L2 U R' F' L' D L' D B L' B R2,F R D B2 F' R B' F D' B' D' R' F',,37
U' B R B' U2 F L2 U2 B' R2 F2 U' L2 U' F' R L U' D2 F' B' L,x2,U2 B' R D' U,D B2 D2 R U R' F' D,B' D U L U2 L U L D' R2 B L R2 B',D' F' L B F' D' F' D' B' F L F2 D,R2 B' D2 F D' B' D2 F' D2 B D' R2 B,53
L D2 L D2 B2 L U D2 F2 D2 F2 U' B' U' F' D U' R' U' B U' L2 U' L,x2,B D' R' F,D2 U L' D U2 F D U,U F' R D L' B L D2 R D' R2 B' F L2 U',D' F2 D F D L' F' D' F2 D L F',,39
