scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U2 R' B D L B2,L' D2 F D R2 D L R',F' L B2 L' F U' L B2 L' U,R B2 R F D B2 R B' D' B' D2 R' B' F' R',,39
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U2 L' R' B' F2 U',D2 L' R' D F D L R,L D' R D L' R U R2 U',L D' L2 D2 B2 D' L2 D B2 D' R D L R' B',,38
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,D B2 F D2 L' F D,R B L2 U L2 B' R2,B L B L2 D2 L R2 D2 R2,D' F2 U' B R2 U R2 B2 F2 D2 B2 D' L B2 L' B2,,39
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,R' U B L B' F' U',F' U F R U',R2 D F' L2 U' L2 F D' R2,F D B D F' U2 R F2 D2 L D F' D' R' F' U2,,37
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,F' D' R' U2 B2 L2,R B L2 U' L2 B' R2,R2 U L B R2 B' L' U' R2,R' B U B2 R B2 F D' R' B D B' F D F2 U',,38
