scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,F2 D' R' F2 R2 U' L2 U' R',F D L B D B2 L U2 B L2,L' B U R' D R D' U' B' L,D2 B' U' B2 U2 B' D B U2 B2 U B D,42
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,F' D R' F' U B D2 L R2 B',D' R F L2 B' U2 B L2 R',D2 B' D' B2 U R2 U' B' D',F2 D F D2 B' U L2 U' B D,38
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L F R' D' F' D2 U B2 L',B R' B' F D B R' B' F D F2,B D' R2 D R' D' R' D R' B',D' L2 B U' L2 U L2 U B U' B2 D L2,43
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,D B F2 U2 L2 U L B2 L2 U2,F2 D' L R D2 L2 F' L R' F2 R2,B' D2 B' U' B D2 B' U B2,F2 D F D' F2 D F R F R' F' D',42
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,B L F2 D2 U R2 B D L2 F',D2 L' F2 D' F L2 B2 U' B2 L',B2 D U2 R' D' R U2 B2,B' D2 L' B2 L D' U R2 U R D' U2 B,41
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,D' R2 F' L2 F' D R' B2 F' R2,D2 L' D' R F' R' D L,U2 L' F' R F L R' U2,U R2 F U' F' L F2 U F2 R2 U' L' F,39
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,F2 D' L U2 L2 R2 D' L2 B' U,R F D U' R2 D' U F R',D B2 U2 R F R' F' U2 B2 D',L F2 D2 B D2 F' D2 B' D2 F' L2 F' L,42
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,D2 B2 L' D2 R' F R U2 R' U',L' B F' U R' F' U' B' R F L,R D R2 B R B2 D B D2,F U2 F' U2 B2 U F D2 F' U' F' D2 B2,43
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F' D' B' U2 R2 B2 R D' F,B F D' F' D2 F2 D' F' R B' F',D B U R2 U' R' B' R2 D' R',U2 R' D2 B' D' B' L2 B' R' B L2 B2 R2 D' U2,45
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U B' F2 R B L F' L2 F' U',D' B2 U F2 R' F R' B2 D F2 L2,D L U L' D' L U' L',L2 F' R' D2 B2 L' B' L' B2 L B' R D2 F2 L',44
