scramble,orientation,step_0,step_1,step_2,step_3,total_moves
D L D' B D2 L2 D F2 U R' F' U' D' L D U' R2 B2 L2 U' B2 U' R' D F,x2,L' B F' U2 L U F R2 D2,U B' U2 B2 R2 B' D2 B' U2 B D2 U',R' B' L B R B' L' B,D' F L R' D2 L' R F D,38
R' U2 D R D' F' R' F R U B D2 F L2 D' F2 R U2 B R F U' B' F,x2,D2 U2 B F2 D' B2 L F' L2,L U2 R2 D' F2 D2 L' U B2 L' D' R',R F2 D2 B' L' F L' B2 U2 F R B',F' D R2 B2 L2 U2 B2 R2 F2 D F,44
F2 R D U R' U' R' B R' L D R' U L' U L' F' B' R' F' U,x2,R' U2 B2 F' U B' U2 F2 R,U' B D U F D2 F' U' B R B2 D U,D2 R' F U2 F' R D2 R' F U2 F' R,F U' F2 U B F' L' F2 L B',44
F' R B D B R' U2 R2 U2 L' R' F' R F L' F B2 R' D R2 U' B',x2,D2 U2 L U' B' U2 B2 D' U2 B,D B' D' L2 B' D' B2 L2 R2 F U' F2 R2,L2 B U F D F' D' R' D R U' B' L2,D' L' D B F' R' D R B' F,46
R2 B R2 L' F' D2 R F B D' R B' U2 L2 D2 U2 B2 F' L' U R' U2,x2,U2 B' L2 U' B L B',F2 D' R F2 R' B F2 U' R F R' U B' F2,R2 D2 F R2 B F2 U' F U' B' R2 D2 R2,L F L R' D' L' D L' R F',44
L' F2 U2 R' L B U L2 B2 D R D L' B2 D2 R2 D2 L2 B' R D',x2,R' B' U B2 L2 F2 L B',L' R F' R F2 D2 L2 U2 R B2 F L F' U2,B' R F2 D2 R D2 F L2 F R' B' U2 B2,F' L' D' L2 D F L D F2 D',45
U R2 U' R' F2 U' B' D' R U2 L' D U L B F2 D R' B L B F' D L2,x2,D2 R2 U2 B2 D2 U' R' F,R2 F2 L' D' F L U2 L' U' B L' U' F R,L' D B U2 L2 B' L2 D' L B L' U2 B',L' B D2 U' R U F U' R' D2 U B',47
B' D' F' L R2 D' L' D2 B R' D B2 F' D2 B D2 U L' R B D2,x2,B2 U2 R2 U' L' B' D' F2 R2,F' D' B2 D2 R' B R F L' R' U2 L2 R B,B' R F2 D2 R D2 F L2 F R' B' U2 B2,D' F L R' D2 L' R F D,45
B' L2 R B' L' D' L2 R' F' B' D2 L' R D2 L' F L B R2 B' D B2 U2,x2,D B2 R U' F R2 D,D U' B' L2 U L2 B2 D' R2 D' R' D B' U,F2 R' D2 R D B' U L2 U2 F' U B D,F L F L' F2 L2 B F D F' D' B' L2,47
D2 U' B' L' B' U' R' F' U' B2 F2 L' D2 F2 D' F2 L' D U2 R2 D,x2,L' B U' R D' B D' L' R',R2 D' F D' R U2 L2 D B' D B U R2 B' U,F' R B2 F L' B' F' L2 B' R' F U2,D B U' L' U L F' U B' D' F U F' U',50
