scramble,orientation,step_0,step_1,step_2,step_3,total_moves
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,R' U' F2 R',R2 D L2 B D2 B2 L' F' D F' D F',R2 D' F L2 R F2 L' R' D2 F D L R2 U,U L B F' D' L' D B' F L',40
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U' F D' L' D2,R2 B' F' L2 B' U2 B2 R' B D2 R',B' U' L D' U B' D' R2 F2 L2 U2 F2 R2 B',L' B2 F2 R D R' B2 F2 L U',40
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,F' L U R2 F,F' D' U R' B' U B' R2 B' L U,U' F' L' R U2 L' U' L' R' D' L' D F' U L,R D L B L' D' R' U' B' U,41
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,U2 B2 R2 B D2,U' B U' F2 R' D2 B2 F L' D' F,F U' B' U2 B2 U L B2 L U2 F U B' F2,F R2 B' R' B' R B2 R2 B' F' U' B U,43
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,B U' B' R2,L' R' U' F' D2 U2 R' B2 L' F2 U,U' F R2 D L2 D L2 B R2 U' F U F' L',L' B2 F2 R D R' B2 F2 L U',39
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,U2 F2 U' F2 L,L' B2 U B R2 D B2 U' L2 F2 L U',F U2 R2 D L' D2 R2 F2 L2 U2 F L' U L' F L,R B' R' B' R2 F D B D' B' F' R2 B2,46
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,B U',F' D2 L2 D U2 R' D2 U2 L' F L',B' R' D2 L' D2 L2 F' L2 R F D' L2 D F L B,F R2 B' R' B' R B2 R2 B' F' U' B U,42
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,R' U F L D,F2 D' B F L' D B D' L2 F' D' F2,B2 L B' U' B' F' L' F U L' B R2 D R2 B2,U L B F' D' L' D B' F L',42
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,R2 B' D F D2 R,F R' B F R U' F L F D B2,D2 B' D' B2 D' L' B F2 R B F2 D2 L' B D,L' B2 F2 R B R' B2 F2 L B',42
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,U2 F' D,R U2 R F' R' F D U2 B2 R',U L2 U' B U2 R2 D2 L F' L2 F R2 B L B U,U L B F' D' L' D B' F L',39
