scramble,orientation,step_0,step_1,step_2,step_3,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,L' B2 D' B' U2 B2 D,F2 D' R D2 B' R2 F D2 B2 F' R' F2,B2 U L2 D' L2 B2 D2 L R' B L' R' D R2 U',,34
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,D2 R' B L2 D2 L,F L B' L2 B U' B R2 F D' R2 B',F U L' R F' R U' R' F L R' U' F D F2,L2 U B2 D' B U B2 D B2 U' B L2 U',46
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D B U2 L2 D',B L' F' D2 F' L' B' F' U2 F2 L',U2 B' D R D' B' R' B2 U2 F L' F' R U2 R',L2 F' D2 B D' F' D2 B' D2 F D' L2 F,44
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L2 D' R2 B2 F D,B2 U F2 D' U2 R B' F2 D' B' D2,L B U' R' D2 U L D F D L F' L' B' L',L2 U B2 D' B U B2 D B2 U' B L2 U',45
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,L2 F' L2 R' B2 D',U' F2 L B2 D' R U B' R' B' L2 F,B' F' L D2 U2 F2 D2 F' U B2 F2 D' B' U B2 R2,L2 F' D2 B D' F' D2 B' D2 F D' L2 F,47
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,U F L' B2 L' U',B2 L D2 B' L' F2 D' B2 L2 U' L',B2 R2 F2 U2 R2 F2 L' D' B' D2 F2 L2 R F' D R',L2 F' D2 B D' F' D2 B' D2 F D' L2 F,46
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,F D2 F2 R2 D' R',B' U' B F2 U2 L' F' U2 L F' U2 F2,L F' L D R2 F2 L' B' L' R D L2 D L2 R B2,L2 F' D2 B D' F' D2 B' D2 F D' L2 F,47
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R' F' D' U' B',L F2 L' R2 D R U2 L U L2 B2,D2 B' L B D2 R U' L F R2 B' L' D' R D F,L2 F' D2 B D' F' D2 B' D2 F D' L2 F,45
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,D R' F' D,U' F L U2 F2 U L2 U' L F' L2,L2 R2 B R2 B' D' L B L2 B L2 D B D' L D',L2 F' D2 B D' F' D2 B' D2 F D' L2 F,44
