scramble,orientation,step_0,step_1,step_2,step_3,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,R2 D' L' B',L' R B2 D' R2 D' U2 F D' B' U,B L' B2 D2 B' D' B L' D L2 B D2,R2 D B2 U' B D B2 U B2 D' B R2 D',40
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,F2 U2 L' B,U' F U2 B' L R D B' F',D2 B' F D L2 D' U B U' B F' D',R2 F' U2 B2 D B' U B' U B' D' B F,38
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B L F,F D' B2 F D L' D F U2 L2,R2 B' F' U' R2 F2 D2 U B2 U' B' F',F R D' B R2 F' U F R2 B2 D B R' F',39
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,L' U2 L F',R2 D' F U2 R B' D U2 B' R,F2 D R' U L' R B' L D' F2,L2 F' U' F R2 B' D B R2 F2 U F2 L2,37
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,F D2 L' U2 F,U2 R2 B' D' R' F D' U' R' F2,F' R2 D' R2 D B2 R2 F D2 B' L B2 L',B' U' F2 U' R2 F2 U' B' U' B' L2 D2 B' D,42
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,D B F2 L2,L R2 D F L' U B' F L' U2,B2 D L2 B' R F' D F D' R2 B L2 B2 R,L' U2 L D' L' U2 L D,36
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,R' F R' F R2,U2 B2 D' F' D2 L' U' R' D' L',D' L D2 L' R' B' U2 B' R2 F' L2 R' D',R2 D B2 U' B D B2 U B2 D' B R2 D',41
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R' D2 L' F',D' R2 F D' U B F' U' L' R',U R2 D2 B2 L' R D' U R' D' R U' L U',R' B' F2 D2 R F R' B' L' F L' B2 R F,42
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D2 R2 F U' F,U B' F2 D B' L R2 D' B' U,R2 F L2 B' F2 R' U R' F R2 B R2 B2,B2 F U' L2 U L' B L' D L2 D' F' D2 B D2,43
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,R2 B2 R',U B U F2 D' B D2 L U F',B D2 B' F U B' U' F' D2 B2 L B' L' B2,B F2 R' U2 R U' F L2 U' B' R' F D R U2,42
