scramble,orientation,step_0,step_1,step_2,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,F' L F' D2 L,F2 D2 L2 D' U2 L U' L2 B2 D' B2 U F2,U' F' D2 B L2 U2 B L B2 D2 F R' U' R',32
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F' D' L U' F D2,B' U B D2 B F' U' F D2 B2 U' B,B R2 U' F' U' R' U2 R F R U B',30
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,U F' R' D2 B2 R,B' U2 R B2 F R' F2 U2 R' B' F R U,R' B R' B' R2 D2 B2 L' F2 L B2 D R D,33
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,D B' L R F' L,L2 U2 R2 B R B2 D B2 L2 R' D2 B R2 F,U F' U' F L2 R2 D' R D L2 F R F',33
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,B2 F2 R2 B D' L,F2 U' R' B U F' U L' F' L D2 B' L',U B2 R2 D B' U B D' U' R' U2 R' B2 U',33
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,U R F' U2 B2 D R,D2 U2 L2 F L B' D L R D L2 D L2,U' F' U' F R' U R' F2 L2 B L' D2 L' F2 R2,35
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,D L' B2 D B' R,F' L2 U' R' F' U' L2 B2 L2 B' F2 D R' U2,R2 U' R' U R2 U' R2 B2 R' B2 R B R2 B U,35
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R U F2 R' B D',U R2 D2 B2 D2 F2 R2 U B' F U B2 U2 F',F D2 R D2 B' D' B2 R' B' R2 D R2 D2 R2 F',35
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,F2 R2 U2 L' B D',D2 B' U2 B2 U2 L F D2 B2 R F2 U B' U',U L' F2 L' B R D' R' D' B D L F U' F L,36
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,B U F L2 R,R' B' F2 R D' R' D2 L U2 B' D F2 D2 U',F' U' F' U' L2 R2 D2 R2 B' D' B2 D L U2 L F2,35
