scramble,orientation,step_0,step_1,step_2,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B D R2 F2 U B R' D2 F,F' U' B2 U' F D' L D2 U2 L' R F2 D R,F' U L' D' B' D L U L U L' U2 F,36
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,B' F' R U' L2 B' D2 F',F' R2 U' R2 U R2 B' R B R2 U' F,U' B L' R2 B' L R' U R' B' U,31
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,L B D2 B' L D L' D U,R2 D' B2 R2 D L R' U R B' L' B2 R2,B' F L' D2 B' L' R D L2 R2 B2 R B F',36
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,F2 R' U R2 D' L' D F' U',D F' R' D2 B2 R2 F R2 B D L' R F' L',U' L2 D F' L D2 L U' R U2 L' D B2 L,37
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,D2 B2 L R' D2 B' R2 U B',L2 F' R2 B L D2 F2 D' F' D' B2 R2 D2,B' R B F' U' B' U' B' F R B2,33
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,U2 F2 D' B' D2 L' D B2 U2,L2 F' L R D L' F' R' U B U' B' F L2,F' U' B U' L' R B' L R' U2 B' U F,36
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,F' R' F' R2 B2 R' B' L',F2 R2 U F2 R2 U L' B2 R' D2 B2 L' U',L D' U B D' U R D' U F D' U,33
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,D F' D F2 L2 R D2 U' F2,B D R' F L' B2 F' R B L' D L' F' L2,B' U R B2 R' D' B' D' R2 D B R D U',37
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U B L2 F2 D' L2 F' D L,L' U2 L' B D' L2 R' B2 F' L2 F' D' R2 D2 R2,R' U2 F' U' L' F' L2 F U L F R,36
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,D' F2 L' R' F2 R U2 F,D F' D' R F U R2 D B R2 F' R' D2 L' D2,F' D2 U B' D' B' D2 L' F2 D U2 R' F' R',37
