scramble,orientation,step_0,step_1,step_2,step_3,total_moves
L' F2 U2 R' L B U L2 B2 D R D L' B2 D2 R2 D2 L2 B' R D',x2,D' R D',B' U F' L' F L2 R' U' L2 U' R B',L' D2 L2 F L F' L D2 L,L2 B' D' B D' R2 U F' U' R2 D2 L2,36
U R2 U' R' F2 U' B' D' R U2 L' D U L B F2 D R' B L B F' D L2,x2,F2 U R' F U2 R',D B' D L' F D2 R2 B' R B2 L R2,U' F' L D' L' F D2 L D2 L' U L,D2 F2 U' R U' R' U2 F2 D' L' D',41
F' R B D B R' U2 R2 U2 L' R' F' R F L' F B2 R' D R2 U' B',x2,L' D2 L F D R,R2 U' R' D' L' R' B2 F' R' F L D,D L' D L D2 F2 D2 F L F' D2 F2,D2 F2 U' R U' R' U2 F2 D' L' D',41
R' U2 D R D' F' R' F R U B D2 F L2 D' F2 R U2 B R F U' B' F,x2,U2 F L D' F' R2,L' F2 L2 R2 F' L2 B F2 D2 B2 L,L D F' L' D2 L D2 F D' L' D,B' L' F' D2 B D B D' B2 D2 B F L,41
D2 U' B' L' B' U' R' F' U' B2 F2 L' D2 F2 D' F2 L' D U2 R2 D,x2,L D2 F' L' R2,D' B' U L U L2 B2 L D U B' U2,D2 F' L2 U' F U L2 F L2 D2,R F2 R' U B2 U' R F2 R' U B2 U',39
B' L2 R B' L' D' L2 R' F' B' D2 L' R D2 L' F L B R2 B' D B2 U2,x2,D L F' U2 L' D,R' U2 L R B2 R' U' L2 B' R B L,F2 U B U L' B2 U2 F2 R' D2 U B' U',L2 F2 R' D' R D F2 L2 B F2 D B' D' F2,45
R2 B R2 L' F' D2 R F B D' R B' U2 L2 D2 U2 B2 F' L' U R' U2,x2,R2 U L' U2,D B' L D2 R U B F2 R' B' R D R,F2 L F2 R' D2 B' U B2 U' B' R D2,L D F D F2 R2 B U B' R2 F D2 L',42
D L D' B D2 L2 D F2 U R' F' U' D' L D U' R2 B2 L2 U' B2 U' R' D F,x2,B' L' F2 U B D2,F2 R D2 R F D B2 D2 L' F U2 L' U,U2 R2 F2 L D L' F2 U' R B' R B U',L2 B' D' B D' R2 U F' U' R2 D2 L2,44
F2 R D U R' U' R' B R' L D R' U L' U L' F' B' R' F' U,x2,U' F2 D2 L' D F',D' B' D2 U B' D' F' L' B' D B D' F,D F2 L' D' L R U2 L' U' L2 U' R',D L D' L2 U L' D L D' U' L2,42
B' D' F' L R2 D' L' D2 B R' D B2 F' D2 B D2 U L' R B D2,x2,B' D' L' R2 D',L' U B2 F U' B' R' F' L' U F' D F,D U2 R B' R2 B' R2 B R D' R2 U2,L2 F2 R' D' R D F2 L2 B F2 D B' D' F2,44
