scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,L F2 R2 U' B' U' F2,U2 B' U B U2 L' U',D2 B D2 R' F2 R U B' U B U',U2 F2 D2 U R' U R2 U' R' D2 U' F2 U2,L2 B2 D' U' B U B' D B2 U' B U L2,51
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,B' U' F' D2 R',B' D' R2 D2 R2 B' R' B2 R,R2 U F2 L F2 R2 F L' F' R2 U' R2,L U2 L F' L B L B' L F U2 L' U2,R B U2 F R' F' U2 B2 L' B' L B2 R',52
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,U B' F L' B2 U,B D F' D L' F L B',D F' D2 L' U2 L' U2 L2 D2 F D',L2 B R' D' B D B2 L2 B R B' F U F',L2 U B2 D' B U B2 D B2 U' B L2 U',52
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,B2 U F D R2 B' L',D' R B F D F R' B',F' L F2 R' F R U F2 U' L',D' U L' B L' B L B' U B' U' L D U',R B U2 F R' F' U2 B2 L' B' L B2 R',52
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,R' B' F2 U' R F L',L B L2 D' L2 B' L',D R F2 R2 F' U F' U' R D',L2 D' L' U2 B D' R' U' B D2 L' U' F2 L2,R' U' R F2 D2 B' F2 R B R' F2 D2 F2 U,52
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,D' B U B R' U2 L,B L' F' L R2 B' F D2,U2 F U' R2 B U B' U' R2 F',R' F2 R D2 L U2 L' B2 D2 L U2 L',L2 F' D2 B D' F' D2 B' D2 F D' L2 F,50
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L' R' F' L2 U B' D2,L2 B R2 U' R2 B' L2,U' L' F' U2 F L U2 F2 U' F',D' B' F U F' U' B2 D L' U L D' B' D,B' U2 L' B L U2 R2 F R F' R B,50
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,L F' D2 B U2 B' U' F,R2 U F U L' U2 R2,R' B2 R2 F2 D' F2 D R2 B2 F2 R,F' U2 B' F D' F2 U' F' D R2 U B U2,L' U' L B' L' U B' U' B' U B L B,52
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,F' D2 L U' B' R' U',B D B F2 R' B2 F2,L2 R' D' L' D F' L2 U L U' R,D2 B' F D B2 D' F' U' B' D2 L2 B' U B,R2 F2 R D R' D B2 U' L U B2 D2 F2 R2,53
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,L' D2 L2 B' D2 U',B' D L B' D2 L' B' D2 B2,R F2 R' F2 R2 F R F,D' U2 B' L2 B L2 U2 B D L2 R B L2 B' R',,38
