scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,L U L2 D' B' F' U',R B L U2 L2 D2 L D2 B',B2 R D L2 U2 L2 D2 R' D R' B2,B' U B F' U B' U2 B U2 F U',R2 U' F L2 F' U R2 U' F L2 F' U,50
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,L F U' L2 U',F' U' B2 U F2 D' B2 F' R,B2 D' R2 B2 R2 B2 D B' R' B R',F2 U L2 U B2 R D R D2 R2 B2 U2 L2 F2,U' F L2 F' U R2 U' F L2 F' U R2,51
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L R2 D L' B',R' U R2 F R' D2 F' U' R',F2 L D' R B2 D' B D R2 B L' R F2,F' R' F L' F' R F L,R2 U' F L2 F' U R2 U' F L2 F' U,47
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,U' L' U' L' D R U,U2 L2 R U' L2 U' R' U2 R',L2 B R B2 F R' B2 D R' D' R' B' F' L2,B' D2 B D2 B2 L B' R' B2 L' B R D2,U' F L2 F' U R2 U' F L2 F' U R2,55
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,D L2 U L' U2 B D2,R D R2 D' B' R2 D' B,R2 B2 F' U' B' D2 L D2 U B' F R2,R2 D F2 R2 F R2 F R2 F R2 D' R2,,39
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,F2 L R B U' L' D L2,U F D R' D2 R' F' U' R2,L' U' R D' U R2 D L B' R B R2,R2 D' L' B2 L D' R2 U R U2 R D2 R2,,42
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,B2 F2 D2 L' U' F U,D2 B2 D B R D R' B D2,L R U' B U' R2 U2 B' L' R' B2,F' R' B R U2 F2 U2 F R' B' R2 F2 R',,40
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,B R2 F2 U2 L B D',L B' R' U2 B U2 R B2 L',R D2 B R2 D B' R D' R B' D2 R',L2 F L2 R' U2 F D' F' D U2 L2 F' L2 R,R2 U' F L2 F' U R2 U' F L2 F' U,54
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,B D' R F2 L2 F D' F2,L' F L2 R' U2 B U2 L' D2,L2 R2 B' R U2 B2 U2 R U' B' U B L2,D U' L' U' R U2 L U2 L' U L R' D' U2,,44
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,B' L F2 D L F2 D2 F,L R' B' L' D2 U R2 D2 U',B2 D2 L' F L' F2 L D' L B2 D' R2,R2 D2 R F' R' D R' B L' U' L R B' D R2,R2 U' F L2 F' U R2 U' F L2 F' U,56
