scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
B' L2 R B' L' D' L2 R' F' B' D2 L' R D2 L' F L B R2 B' D B2 U2,x2,D2 U B U2,R' F D' B2 F',U2 B2 R F L2 R' D' L2 B2 F' U2,L B' L2 B D' B D2 R2 F R2 D' B' L,F L D B' F L2 B F' D L' F',44
U R2 U' R' F2 U' B' D' R U2 L' D U L B F2 D R' B L B F' D L2,x2,U L2 B' R' D F,L' D2 L D2,U R2 B2 U B' U' R2 B' U' R B,L' U' L D' R' D R B2 R' B2 L' U L,R U F' U F U2 R2 D B D' R,45
L' F2 U2 R' L B U L2 B2 D R D L' B2 D2 R2 D2 L2 B' R D',x2,U2 B2 F L' F' D,D2 R2 D R' D,R' U R U R2 B' U2 R2 U2 B2 R',D L' R2 F' L' F L' R' U L U' L2 R' D',R U F' U F U2 R2 D B D' R,47
F' R B D B R' U2 R2 U2 L' R' F' R F L' F B2 R' D R2 U' B',x2,B' D L2 R U,L B U L' B',B R' B R2 D2 B' U' B D2 U B',L2 F2 L R D F2 D' R2 D' L R D2,R2 U' L' B' L U B U' B' U2 R' U' R',46
B' D' F' L R2 D' L' D2 B R' D B2 F' D2 B D2 U L' R B D2,x2,B2 D' R2 F L' D',L2 U L2 R',R D U2 B2 D' U' R U2 B' R U,F D F' L2 U' F D' U F' D L2 D',B2 U R2 F2 L B' D B L' F2 R' U' R' B2,47
R' U2 D R D' F' R' F R U B D2 F L2 D' F2 R U2 B R F U' B' F,x2,L2 D' R' F L2,L B L' R2,R D2 R' U R D U' R' D B' R',L' D2 B D U' R2 D U B' L2 F L',D F2 U B D2 B' L D' L' F L2 F' U' F2,46
R2 B R2 L' F' D2 R F B D' R B' U2 L2 D2 U2 B2 F' L' U R' U2,x2,U L U L2 U',L U B R' B2 L',B2 U R' U2 B' U2 B2 U' B2 U' B',D' B2 U2 L F L' U2 R2 B' R' D2 B' D',R2 U2 B2 U B U' B U2 R2 D' R' D R,48
D2 U' B' L' B' U' R' F' U' B2 F2 L' D2 F2 D' F2 L' D U2 R2 D,x2,R D2 L' D F' L2 F',L U' B' L' B2,L B2 U2 B2 L' R2 D B D' B2 R2,B' L U2 R U2 L' U R' U' B,B2 R U R F2 L B' D' B L' F2 R2 U' B2,47
F2 R D U R' U' R' B R' L D R' U L' U L' F' B' R' F' U,x2,R F' L' B D2 F2,L2 U' L' B2 L',R' D' B' R2 B' R2 B2 R D,L' D L F' D2 F D F' D F,R2 U2 B2 U B U' B U2 R2 D' R' D R,43
D L D' B D2 L2 D F2 U R' F' U' D' L D U' R2 B2 L2 U' B2 U' R' D F,x2,D' U B L U' F2,L' D L D' B,L U R F R F' R2 B U2 B' L',D' L U' B U F' U' B' F U L' D,D' R2 U' R B' D2 B' D2 B2 D B' R' B2 U R2,49
