scramble,orientation,step_0,step_1,step_2,total_moves
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,F L D R B' L' B' D,R F L2 R' F' R2 B R2 F2 L2 F2 L' D' L,F2 R D' B2 D R' F2 R D' B2 D R',34
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L' B2 F U' L U2 F' R2,F2 U F2 R F R' F U L' B2 F2 U2 R' D2,F2 D' F2 D' B' U L U' B D2 R F2 R',35
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,D2 F R2 D' L2 B' L' F U,D R' B2 D' L B L' B D' R2 D' R' B D2,U' R' U2 F L' U2 R B2 R B R' U2 L U',37
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,U2 L' B L' D' F D R2,R2 F2 L R' B R' F' R2 B' U' R' F D2 L',B' L' F2 U L2 U' L F L2 B F' L' F2 L,36
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R' B L' B U L2 D2,L2 F2 D U B2 D' B' D U2 F2 R' D U F,B D2 R' U2 R F' L' B2 L' B' L2 F D2 B',35
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,R' D' F2 D L' D2 R2 B2,L' D2 L R2 D2 B U' R U L B2 L' D R' D2,D2 F D2 F U B' L' B U' F2 R' D2 R,36
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,D L2 D2 F' L2 F2 R,R' D L U B2 F2 U2 L2 R D2 L B' U2 B' D,U2 B2 U' L D2 L' U B2 U' L D2 L' U',35
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,L2 U' B L' F2 L F2 R',D' L' U B F D' B' F L U R' F2 D B U',R F R' U L D2 L D L2 U' R F R',36
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,R' D2 B L2 U' R2 B D2,R F' L2 F' L2 B D B' L2 R2 B2 L2 D' B' R,D2 F D2 F U B' L' B U' F2 L' F2 L,36
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,R' B L' D2 R' B' F,B2 D F' D F' U' R2 B R2 B' L R2 D2 U F',F L' F2 L' D L2 F L F2 D F D2 L2 F2 L F',38
