scramble,orientation,step_0,step_1,step_2,total_moves
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,B R D' F' L R' D L U',B' L2 D2 U B2 U' R D R2 F2 U' R2 B' F2,D2 F2 L B L B U2 R2 B R' B L F2 L,37
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,U2 F2 D B' U B2 L' F',U' B2 U R2 U' F' D2 R B2 U2 F2 D' L U',R2 B2 R2 U F' U F U2 R2 D B D' B2 R2,36
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L D' R2 D' B L2 U2 R',R F' D2 B' L' F2 U' B' U' R' B2 L' F' R',U L' D R U' R2 D' L2 D F2 R D' L' U,36
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B' L' F' R' U' R' B' L2 B2,D2 L' R D' B' L R' B2 D L R' B' R2 B D,B' U F U L2 D2 B D B' D L2 U2 B,37
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,F R' F' D F' U R' B L',L2 F R' F' R D F R2 F2 R D' L B2 L B2,U' L2 U' L U' L' U2 B2 D' R' D B2 L2 U,38
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,L2 B' D L B2 L2 U' L F,B R F2 D L2 U' L2 D' F2 R' B2 U B2 U' B',U B L' D' B R B U' R' U B2 D L B',38
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,L2 U F' L2 B U' B2 R F2,U L2 U' L2 U B L B L F D' L' R2 D B2,U B2 L' R' F R D2 F' L B R2 B R U',38
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R2 B D' L' R' F' D B F,D2 U B2 L' B2 U2 B L' U L D2 R U R2 F',B2 D' R' D B U' B2 L' B' L B' U B,37
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,R' D' L F L U B' L U2,R2 U' F L2 U' R' U L F' R2 F L R2 U R2,B2 F' U B2 F' R2 U L' U' L R2 B2 U' B2 F2,39
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L D R U' L F D2 L B,F2 D' L U L' D F2 D L' B L B' F' U' F D',D' B' U' B D B' U B,33
