scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,L' B L2 R2,L2 R' U F2 R F' U2 L2,B D B2 R' F' U' R B U2 F R2,U' F R F L F' L' D' L2 D L2 R' F' U,,37
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,D F' U' F',R D L R B' R2 U2 L',B2 R2 B' R B2 R' B2 R' B' R2 B2,L2 R' U2 B L U2 B' U' L B L U' B' R,,37
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,D R' B2 F2 L' D',F' D2 F' D2 U B2 F,B R F2 R' U2 L F2 D2 L' B',L' U2 F' D2 U L' U L D L' D' B2 D2 L,,37
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,B' F' D B2 L' U2,L B' L F' L2,U2 L R' U L' R U R' U R,R2 B U' R F L F' R' U B' R F2 U F2 R,,36
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,L' F' L2 D L',B L' D' B L U' B' D,B2 R D2 B' D B D2 R' B2,U2 F' D2 U R B2 R D2 L U' F2 U F' U2 F',,37
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,F' L' D' F' L' D,B' L U2 F U B' L' U2,B' R D' F' U R U B' F R B2,U B' F R' D U' F D2 U' R B R' F' L2 R,F L F L' F2 L2 B F D F' D' B' L2,53
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,R2 U F' U R',B' U F2 L2 B U F2 U,U F' D2 R' U B R B' D2 F L' U2,L F L B U R' F' L2 F R B' U L' F' L',,40
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,U2 L D' U2,R2 D' L R' U B R' U2 L',D B D R D2 B' D' R' B R,L2 R2 F' L2 R F D' U L2 D B' R B U' F R,,39
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,F2 L' B2 R,B2 U' F' L U2 B' F,D' B' U2 B2 U' R U B2 U2 R' D,R' U L' B' F' D' F' D B F2 L' U2 L2 U' R,F L F L' F2 L2 B F D F' D' B' L2,50
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L U' R U2,D2 R B2 D2 L' U2 B' U2 L,R B D2 B2 D B R2 F2 L' F2 R,B' D' R2 D R2 D' L' F2 L F2 R2 B' L B' L2 B',,40
