scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,B L2 U' R' F2 D2 F,B U' L2 R2 D2 F R2 D2 U L2,U R2 B L2 B' L2 R B L B' L R U',F R B' R' B2 F' L2 U' L' B L' B2 U,B U R D L B' L' D' R' U',53
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,B2 L2 F L U2 R',L' B' L F2 L' D' L B F L' B F,L' F R2 B2 D' B D B R2 F' L,R U B' R2 F D' F' R2 B2 U' B' R',L U' L' D' B2 U B U B' U2 B2 D U,54
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,F' U L' D' F' R2 B,L U2 B L' B' D R B' R' B' D',U B2 L' D2 L2 F L2 F U2 R' F2 D2 U',F' L2 F' U2 L' F2 L B' U' B U2 F2 U L',L B D F U L' U' F' D' B',55
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L D U2 B' L' R',D2 R' F' L2 F2 L F' R2 D2 R' B',D' R U F2 L2 U L U2 R2 D R2 F2 R',L2 F' L' F L' F2 D2 B D B' D F2,L' U' F' D' B' L B D F U,52
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,U' L' R2 B D' L2 D',F' L' F R' U' R U2 B' U2 B,L' D' U L' U R B2 R' U2 L D L,L' U' B U B2 R2 F D F' R2 B L,L U F' L2 R2 B D' B' L2 R2 F L',53
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,L D B' F' D U' L2,U' R U L2 R' D2 U L2 D2 R,R B' L R' B' R B2 R' B2 L' B,U2 L U' L' B2 R2 D' R' D R' B2 U2,U L' B2 F2 R B R' B2 F2 L B' U',52
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,D2 F' R D L D,F' U' L' U B' F' D' B2 D2 B' F2,D' F2 R' D2 R U' L' F2 L U F2 D,D' L F' L' D2 R2 B' L R2 F L' D',,41
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,L2 F2 U2 L2 D B F',F' L' D2 B' L2 D L2 F' D F2 L2,B2 D F D' F D F2 D' L F L' B2,L2 F' L' F L' F2 D2 B D B' D F2,B U R D L B' L' D' R' U',52
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F' L D2 B L2 U' F' R',B F2 D U2 L2 U2 L' D2 B' F2 R,D' R2 U2 F' U L U2 L' U' F R2 D,D2 U B' U B' U' B2 L2 F' D' F L2 D2 U',U L' B2 F2 R B R' B2 F2 L B' U',57
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U L R B2 F2 U,R2 B' D2 U2 R' D2 B F2 L F2 R2,L F' L' D' L2 D' F2 D2 F' L2 R2 B R2,R B' U R' U R U2 B2 L' B' L R',B' L2 B2 L R D L' D' R' B2 L B L,55
