scramble,orientation,step_0,step_1,step_2,total_moves
F2 R F B2 D' B2 R L B' L R F' R D F D' L D2 R F R',x2,B2 L D U2 R2 B,B L2 B' D2 U2 L' B2 L U2 R' D2 L2,L' D' L2 U' L2 U2 L' B2 U B2 U L' U L2 D,33
R' D B' U D' R U' F2 D' L2 U' R2 D2 B2 F U F U F L',x2,L D2 R2 D2 B U,F R F' R' F2 R' U' L R2 U2 L' F' U R',R' B' L' U L U2 R' F R F U B F' R,34
B D2 L' U' D R' L' D B' L D F2 R2 L2 F U F2 B2 U F' R F' R' B D2,x2,F' D B' R' D,D2 B2 F R F L' F' U R' B' F L F2 D2,U' L' U2 L' U2 B' F' U R U R' B L2 F2 U,34
F' D2 B D R2 L D F2 D U2 R2 U' R U' L' B' F U L2 R2 D R B2 R' U2,x2,B' L U2 R U' B2,F' L' B' F' U' R2 F R' D' R' U B2 L B',F2 D' B' D F2 D' B D,28
U F2 U2 D L2 D' R2 U' B' F L2 U2 D' B2 F L R2 U2 F' D,x2,D2 B' L R B' D U,D2 B R F2 L' B R' D' B' F2 D2 L2 R' F',U2 L2 U L2 B' U2 B L' U' L' U2 L2 U' L,35
U2 L' D2 F' R' F' R U B2 F' U L R B' D' L F L2 R U2 D F2 B U2,x2,F R' D' B' F' R',F2 L D U B L' B2 D2 B U' L D' L2,B' L2 F2 L B' U2 L' F2 L U2 B L B,32
B2 D2 L2 R2 U2 B' R' D' L U' L R2 B F' D' U' R' B2 F2 D' U2 F' B' R F',x2,L' F' L U' B' D',B' U' R2 U2 B D' L' D2 B2 D' R U',B' L' R U' L U F2 R' B2 L D2 F' L' B' F,33
F L B2 L' F' D' U2 F B U D2 L2 R D' L' U2 D F2 U' L' F' R',x2,D' L B2 U' B' R U,R2 D' B2 R2 F U' L2 U2 R' U2 R B' U B',D' F2 U' L U F2 D2 L' B' U R U B U2 L D',37
D2 R B2 L2 F2 B' R B' R2 F D' U' L2 D B' U2 F2 D F2 U' R' D',x2,L R' U' B2 D R',U' R B F2 U R F2 R' B L' B2 L U F',R' B' D R F' U F U R' D' L F' L' B R,35
R B D U R F' D2 B2 U' L' R' U F2 R L' U2 F B' R' F2 U2 L,x2,D F L R' U R2 B,B2 L D' L2 R2 D L U' B2 U2 B' U' B2,D' U' L2 F2 L' D' U2 L2 U2 L D F' U F' L' D,36
