scramble,orientation,step_0,step_1,step_2,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,B2 R' B' U2 F2 D' L2 R' F',F D2 B F2 D2 L2 F L F' L F2 D2 F',D2 B U' F2 U' F2 D R2 D' R2 U2 B' D2,35
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,B F R U2 B L2 U R',B R2 B R D2 L2 B' R D B D2 B2 L',B F' U F' L2 F2 U' B' U B' R2 B R2,34
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,R2 F' D U L U2 B' F D U,L B L' F L2 D' F' R2 B' L' B2 R2 D2 B',B U' F U L F L2 U L U' L F' L' B',38
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L B2 D U' R B U' R U2,F L' F' U' F' D' L D U F2 L F2,B L' U F' L U L' U' B' U B F U' L B',36
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,B R2 F' R' U' L' B2 F2 L' F,D' R2 F2 U2 F U2 R2 D2 F D' U R U',L D' U R2 U' B' D B' L U' F' L' F U L2,38
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,U' L R2 U' B2 D' F' U2 R2,F2 D R2 F2 L2 F2 L B L R2 B2 D' F2,U L2 U2 R' F R U2 L2 F D F' D B D2 U',37
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,R' F L D F' U' B R' D,F R' B2 F L B F' U2 R B2 D B' F' L2,D2 L U B' R' B U B2 D2 R U' B' U' B F2,38
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,R F L' F L' R D' R2,B D' L' R' F L F' R' B' L R2 D B',L B2 L' D U' F L2 U2 B U' B' D2 B D L2,36
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,B2 D' B' D2 R2 B' F' L' U,D' U F2 U' L2 F' L B' U L' F L2 D R2,B' F' R2 B' L' B' L U' R' F R B2 R2 D' B,38
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,L D B2 U' F2 D2 L B' U',D2 R2 D2 F2 L' F2 L' B' R U B U' L2,B F' R B L' B' R U' L2 U L R2 F' L B' F2,38
