scramble,orientation,step_0,step_1,step_2,step_3,total_moves
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,U L R2 B F D U B' F',F D' F2 U R' B2 L2 R U' F,U F U' L U B' D' R' B R D F' U',L' B' U2 B L R' U' F2 U R,42
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,D B' D' F2 L2 B D' U' R,L' F' L' F L2 D2 B D2 B' D,R U' B2 D B2 R' D2 R2 D B' R' B' D U,U' F2 U L' R B' U2 B L R',43
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,U B2 U2 F' R' B' F' L',R2 D2 F D2 R' F' R' D,B F R' D' R' B R' D L' R' D L D' B2 F',F D' U L' U' L D U' F' U,41
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,B' F' D2 U F2 L2 F U' B',D2 F' R B L' B L F U2 B',R' U' B U' B' U' L2 B' U2 R2 F' R2 B' U R,L' B' U2 B L R' U' F2 U R,44
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,L D U2 B' L' D R' B2,U2 R D' R2 B2 R B2 D2 U2,F2 L2 F2 D' L2 F D' F U2 L B2 L' U2 L2 D',U' L2 B2 R2 D' R2 B2 L2,40
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,D L2 D U L U F2 L2,F2 R2 B U R B' D' R F2,L2 B2 L' U' L U B2 L' R U L' U' R',U' F2 U L' R B' U2 B L R',40
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,D B' D F' R B L B2,D2 U2 F' R F D2 B D2 U2,D2 U F' R' B2 R' B' R2 F U B' D2 B U2,F2 L2 D B F' R D2 F2 D2 R' B' F D' L2,45
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,B R2 B' U' L' R F' L',D' U' B' D' B2 R B' R' U,L U R2 F D R2 U B2 D2 B' U2 B' U' B2 D2 L,F D' U L' U' L D U' F' U,43
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,L B R2 D' U2 F U2,D' U2 L2 F' R2 F L2 B2 U2,U F L' R' F D2 R' F' D2 B2 L' B' D R' B R',U' F D' U L' U L D U' F',42
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,R2 D L B U L2 D R2,D2 U2 B2 D B' D B D' U2,D B D F2 R2 B2 U2 B2 L2 U L2 R2 B' D' F2,L F L' F2 L2 B F D F' D' B' L2 F,45
