scramble,orientation,step_0,step_1,step_2,step_3,step_4,total_moves
U R' U2 B2 L2 U' F L R' F' B2 D' B F R' D' L2 B' U' F' D F2,x2,B2 L' F2 U F2 D B L2,U B L2 B2 U B L' U2,L' B2 D2 B D2 R2 F R2 B U2 L,B2 F2 L' F2 D L' D L' D' L2 D' B2 R,B D2 F' R' B' R B F D2 B2 D' B D,53
L2 R2 F' U R' L2 D R2 F' R2 F2 D' B' U D F2 B' U R B' D2 F',x2,D2 U' R U2 F D B,B L' R B R' U' B' U2,U2 B' R2 B D2 L2 D F' D2 B' D' R2,F R' F' R2 F' U2 B L B' U2 F R2,,39
B' L2 B R' L' U2 F' D F B R2 B2 D U L R' F2 R B2 U,x2,B2 U' L2 R' D U B,L' D2 U' B' U' B D2 L,R2 F R2 F' R F R F' R',F2 L2 U R2 D' B2 L2 D R2 U',B D2 F' R' B' R B F D2 B2 D' B D,47
F B2 D B L F' B' L' U' D' R' F2 R2 U2 R2 D' R F2 R' U,x2,B2 L' F U' R2 D' B2,L2 F R U' B2 R' B2 F' U2,B2 F L B' U2 L' B' F',L' D' L' F2 L D2 B2 R' D' L U' R2 U',B D2 F' R' B' R B F D2 B2 D' B D,50
B' D B' F' U' D' R' U' R' D B' U2 R L' D2 R D' L R2 F2 B R,x2,B2 R' U B D B2 R2,U R D2 L2 D B' D L R' U2,R' U R2 D R' U' R D' R',B' U2 B U2 R F' D' B' D F L R' U2 L',B D2 F' R' B' R B F D2 B2 D' B D,53
L2 B' L2 U2 F B2 U B F D' U2 L R2 B2 F D' B F L' D' L D,x2,B D' U R2 U' B R,B' U B U L' B L' B' L',R' U R' B' D' F2 D B R2 U',F' D2 F U R2 F R' F' R' U' F' D2 F,B D2 F' R' B' R B F D2 B2 D' B D,52
F D' F D' R2 F2 U' L' U' L2 D2 B U2 F D' U R2 L' D R' B U,x2,L2 B' L' F' U' F' R',L' D R2 F' R2 D' L U,L' B' F2 R B U' R' F' U L F',B2 F' L B' U L' F U2 F' L U' F U' B',,40
R' D U' R2 D U R L B2 R' B F' U F' R' B' R2 U' B2 D U',x2,D2 F' L D' F D2,B2 L2 D U L' U2 L2 D',F D2 L2 R' U' R U L2 D2 F',B' R2 D' R2 D F D' R' D F D' F' R B F',,39
F' B L' B D' L' D B2 D R' L' B' D R2 U2 D2 F2 B D' R' L' D F',x2,B' R' F' L' B U' R',B2 L2 U B' L' U' B' U2 L2 B',U' B2 L' B L D L' D' B U,B U' F2 L2 B2 F' D2 B' D2 L B' L' F' U B',,42
L U' B2 D R' U L D2 F' L2 B2 L U' B2 D2 B' L' D2 B' D2 U2 R B2,x2,L R B L2 F' L2,B2 U2 B L' U B U B2 U2,F' U' L2 R' F2 U F2 L2 R U F,F R' B U L' F' L U L F' L' U2 B' R F' R,B D2 F' R' B' R B F D2 B2 D' B D,55
