scramble,orientation,step_0,step_1,step_2,step_3,total_moves
F L D2 R2 U D' L' F B R' F' D' R' L' U R' D L2 B F2 R2 L' F',x2,L' R2 B L2 U2 F' L,U2 R' D2 L' F2 L' D' L' B L2 B L2 D' B2,D' L' B F' D2 B' F L' D,,30
L F2 L B D2 L2 D2 B' L2 R' F2 R L2 U L D2 R2 L2 U B L' U B,x2,U2 R2 F U B2 L' F' L,U R2 U' R2 B' R D2 L2 D2 B' R',R B2 U B R' B' R2 U' R' B,R B R' B' F' U2 B2 U B' U' B' U2 F,42
R' U2 R D L R D F' L2 R B2 F2 L' B R L2 F' L R U' L',x2,U' B2 D L D U2 L R2,F2 U L' B2 R' U' R2 U2 L F2 U R' U2,B' L B F' D' B D R2 B' F D2 L',R B R' B' F' U2 B2 U B' U' B' U2 F,46
L' F2 D L B' F' L' U' R2 U F U2 L' F' L' R' B F2 D' R2 B2 U' B' L,x2,D2 R U' B' F' L F' L2 R,B' F2 L2 D2 L D L D2 L D2 F2 R U' B2,U' B D2 F' U2 L2 D2 B' U2 R2 B' U,R B R' B' F' U2 B2 U B' U' B' U2 F,48
U2 D' L' F B L' F' L' B' U2 R D' B F L' B L' R2 U2 F,x2,L2 D2 F' D2 L U' F U2,R2 B2 R' U B2 D' R U2 R2 F' R' D2 L' D',B' L' B F' D B D B' F L',,32
R2 F2 R' B2 F' L2 D' U' B' R D2 U2 R B U L2 U B2 L2 U2 D B' R2,x2,F R2 U2 R' D F2 R,D U2 L' B' L' B' U' L' B' D L2 D2 B',B' D R2 U2 F2 L2 U2 R2 B2 D B,R B R' B' F' U2 B2 U B' U' B' U2 F,44
B2 F U' B2 F' L2 B U L' U R U2 L' R2 D' B U2 F2 L B2 R' F2 D,x2,B' L' D U F' L F' L,B F' U L' U L' D L2 D' U F2 D B F',,R B R' B' F' U2 B2 U B' U' B' U2 F,35
L B2 D2 L U D2 L' D2 L2 D B2 U' F D2 R F' B U' D R2 D L B',x2,U B R' D' L D' F2 U',R' B2 U R' B R D2 F U2 F' U' F2 D2 B2,B R' D' F R2 F2 R2 F' R D B R2 B2,R B R' B' F' U2 B2 U B' U' B' U2 F,48
F2 D L2 D U' B2 U2 R' F' R2 F' U2 R B L U L2 R U R2 B',x2,U L2 F2 U B2 F' R2,B2 R D' R2 F' R F' U2 R2 D B2 U2 B U' R2,B D F R2 F' L' F' L F2 R2 B' F' D',R B R' B' F' U2 B2 U B' U' B' U2 F,48
U' R' D2 R B' L D2 R2 L' B' U L2 U2 R' L2 B2 U R2 U R2 L' D' B D2,x2,B2 U L2 R B2 R2 F,D2 B' L2 B L B' R' U2 R B2 U L B D2 U2,B2 R2 B' R D' U F' D U' B R2 B2,,34
